146	5	1693.47	286.14	1838.12	349.96	2
146	6	1140.65	259.62	1215.1	304.76	2
146	7	1851.76	441.02	2014.44	595.47	2
146	8	1201.82	220.97	1251.07	262.69	2
146	9	2266.59	347.79	2424.39	420.13	2
146	10	1814.83	795.18	2319.99	1310.89	2
147	5	1681.13	284.2	1824.46	348.79	2
147	6	1135.88	260.87	1212.43	306.07	2
147	7	1856.32	436.66	2016.31	586.4	2
147	8	1201.78	221.33	1251.06	264.07	2
147	9	2249.33	345.01	2414.29	415.94	2
147	10	1806.27	759.51	2274.78	1239.96	2
148	5	1664.41	282.2	1805.95	346.43	2
148	6	1128.98	261.97	1208.24	309.13	2
148	7	1861.24	430.71	2019.09	576.26	2
148	8	1200.47	222.72	1251.06	265.84	2
148	9	2229.05	342.75	2384.66	414.46	2
148	10	1797.38	714.56	2221.89	1156.53	2
149	5	1652.07	280.19	1791.63	344.94	2
149	6	1122.55	263.65	1204.74	310.9	2
149	7	1865.6	426.22	2020.82	569.12	2
149	8	1199.99	223.88	1251.05	267.13	2
149	9	2213.95	339.35	2367.8	413.34	2
149	10	1793.47	685.07	2188.66	1098.46	2
150	5	1636.01	278.83	1772.87	341.8	2
150	6	1115.04	265.56	1199.61	312.83	2
150	7	1871.78	420.16	2022.83	558.9	2
150	8	1199.17	225.6	1251.05	268.87	2
150	9	2195.06	336.85	2350.69	411.02	2
150	10	1787.3	654.23	2147.11	1028.03	2
151	5	1624.61	277.06	1759.16	340.01	2
151	6	1109.01	266.91	1195.1	313.51	2
151	7	1876.59	416.28	2024.27	552.37	2
151	8	1198.22	226.87	1251.04	270.14	2
151	9	2183.18	334.69	2338.04	408.91	2
151	10	1784.75	635.97	2121.68	978.19	2
152	5	1608.89	275.13	1741.29	337.42	2
152	6	1100.36	268.7	1188.92	315.02	2
152	7	1882.24	411.78	2026.83	544.37	2
152	8	1197.88	227.98	1251.04	272.53	2
152	9	2163.6	332.66	2319.28	404.25	2
152	10	1781.67	609.79	2091.29	915.28	2
153	5	1598.28	273.15	1727.94	335.18	2
153	6	1093.29	269.99	1184.04	316.19	2
153	7	1885.48	408.42	2028.43	538.58	2
153	8	1197.11	228.37	1251.03	274.04	2
153	9	2148.86	330.68	2306.01	403.25	2
153	10	1780.61	591.31	2073.87	875.74	2
154	5	1583.52	271.14	1714.24	332.43	2
154	6	1082.98	271.74	1176.45	318.55	2
154	7	1889.87	402.71	2029.67	531.49	2
154	8	1196.84	229.78	1250.38	275.87	2
154	9	2128.17	328.05	2286.4	400.31	2
154	10	1779.98	568.84	2048.76	828.61	2
155	5	1572.56	269.79	1699.05	330.14	2
155	6	1075.26	272.37	1171.03	320.05	2
155	7	1893.33	399.55	2030.09	525.94	2
155	8	1196.76	231.59	1250.12	277.16	2
